id;sex;age;chest;height;body_mass;year_birth;cw;alive;y_before_death;terminal;season_measure;Township;measure;bm;division
328;B;31.39178082;391.16;251.46;NA;36;origin1;Y;NA;0;season1;O;estimated;3571.026646528;F
328;B;33.39452055;386.08;254;NA;36;origin1;Y;NA;0;season1;O;estimated;3547.584574032;F
329;B;49.00205339;356;244;3254;18;origin3;Y;NA;0;season1;R;measured;3254;H
329;B;49.17180014;NA;NA;3142;18;origin3;Y;NA;0;season2;R;measured;3142;H
329;B;49.48665298;NA;NA;3075;18;origin3;Y;NA;0;season2;R;measured;3075;H
329;B;49.51403149;366;244;3105;18;origin3;Y;NA;0;season3;R;measured;3105;H
329;B;49.62628337;345;242;3065;18;origin3;Y;NA;0;season3;R;measured;3065;H
329;B;49.82614648;259;239;3060;18;origin3;Y;NA;0;season3;R;measured;3060;H
329;B;49.88090349;352;240;3060;18;origin3;Y;NA;0;season1;R;measured;3060;H
338;B;25.19452055;325.12;226.06;NA;39;origin1;Y;NA;0;season3;M;estimated;2475.872864272;A
338;B;28.83013699;320.04;231.14;NA;39;origin1;Y;NA;0;season2;M;estimated;2536.397351808;A
338;B;31.76164384;353.06;231.14;NA;39;origin1;Y;NA;0;season2;M;estimated;2777.240377868;A
338;B;32.58356164;355.6;236.22;NA;39;origin1;Y;NA;0;season1;M;estimated;2890.3179668;A
339;B;18.67488022;297.18;205.74;NA;40;origin1;Y;NA;0;season3;F;estimated;1998.276819212;G
339;B;23.41683778;370.84;213.36;NA;40;origin1;Y;NA;0;season2;F;estimated;2647.486507328;G
339;B;28.13415469;361;241;2905;40;origin1;Y;NA;0;season1;F;measured;2905;G
339;B;32.45995893;356;NA;3021.2;40;origin1;Y;NA;0;season2;F;measured;3021.2;G
340;B;28.59685147;355.6;236.22;NA;41;origin1;Y;NA;0;season2;F;estimated;2890.3179668;G
341;B;27.89596167;351;221;2505;41;origin1;Y;NA;0;season1;G;measured;2505;G
341;B;30.19849418;355;221;2634;41;origin1;Y;NA;0;season2;G;measured;2634;G
345;B;37.04859685;310;200;2161;37;origin1;Y;NA;0;season2;F;measured;2161;G
347;B;25.86995209;338;231;2550;42;origin1;Y;NA;0;season2;I;measured;2550;G
349;B;25.9028063;315;220;2304;42;origin1;Y;NA;0;season2;I;measured;2304;G
350;B;25.76591376;335;243;2709;42;origin1;Y;NA;0;season2;I;measured;2709;G
351;B;19.54277892;353.06;233.68;NA;42;origin1;Y;NA;0;season3;F;estimated;2821.868177868;G
351;B;20.04106776;350.52;236.22;NA;42;origin1;Y;NA;0;season2;F;estimated;2843.430503552;G
351;B;21.88637919;355.6;236.22;NA;42;origin1;Y;NA;0;season1;F;estimated;2890.3179668;G
351;B;22.97330595;355.6;238.76;NA;42;origin1;Y;NA;0;season2;F;estimated;2934.9457668;G
351;B;25.07049966;340.36;238.76;NA;42;origin1;Y;NA;0;season2;F;estimated;2803.361552448;G
351;B;26.81177276;356;243.84;3046;42;origin1;Y;NA;0;season1;F;measured;3046;G
362;B;22.04109589;340.36;220.98;NA;40;origin1;Y;NA;0;season3;H;estimated;2490.966952448;G
362;B;25.73424658;342.9;233.68;NA;40;origin1;Y;NA;0;season2;H;estimated;2734.1453683;G
362;B;27.83835616;335.28;233.68;NA;40;origin1;Y;NA;0;season2;H;estimated;2676.296664592;G
362;B;29.89589041;340.36;233.68;NA;40;origin1;Y;NA;0;season2;H;estimated;2714.105952448;G
368;B;26.02053388;356;234;2961;42;origin1;Y;NA;0;season1;F;measured;2961;G
368;B;30.98151951;358;NA;3058.6;42;origin1;Y;NA;0;season1;F;measured;3058.6;G
368;B;31.60301164;362;236;NA;42;origin1;Y;NA;0;season3;F;estimated;2949.83105;G
369;B;27.00068446;351;226;2653;40;origin3;Y;NA;0;season1;H;measured;2653;G
369;B;27.17043121;NA;NA;2630;40;origin3;Y;NA;0;season2;H;measured;2630;G
372;B;22.39178082;355.6;243.84;NA;43;origin1;Y;NA;0;season2;H;estimated;3024.2013668;G
372;B;24.22191781;358.14;248.92;NA;43;origin1;Y;NA;0;season1;H;estimated;3138.035470348;G
372;B;26.43561644;370.84;248.92;NA;43;origin1;Y;NA;0;season2;H;estimated;3272.275707328;G
373;B;22.49965777;330.2;223.52;NA;43;origin1;Y;NA;0;season3;H;estimated;2463.0022352;G
373;B;22.88021903;325.12;233.68;NA;43;origin1;Y;NA;0;season1;H;estimated;2609.756264272;G
373;B;27.07734428;350.52;236.22;NA;43;origin1;Y;NA;0;season2;H;estimated;2843.430503552;G
374;B;26.94520548;314.96;220.98;NA;42;origin1;Y;NA;0;season1;M;estimated;2332.181097808;A
374;B;27.21643836;327.66;223.52;NA;42;origin1;Y;NA;0;season2;M;estimated;2446.745392428;A
374;B;29.12054795;325.12;228.6;NA;42;origin1;Y;NA;0;season1;M;estimated;2520.500664272;A
376;B;24.63835616;320.04;215.9;NA;41;origin1;Y;NA;0;season2;O;estimated;2268.630551808;F
376;B;26.51232877;325.12;218.44;NA;41;origin1;Y;NA;0;season1;O;estimated;2341.989464272;F
376;B;28.80821918;322.58;220.98;NA;41;origin1;Y;NA;0;season2;O;estimated;2371.873450732;F
377;B;23.137577;342.9;226.06;NA;42;origin1;Y;NA;0;season2;O;estimated;2600.2619683;F
377;B;23.9835729;317.5;226.06;NA;42;origin1;Y;NA;0;season2;O;estimated;2433.9109675;F
377;B;25.0403833;337.92;233.68;NA;42;origin1;Y;NA;0;season2;O;estimated;2695.567914832;F
377;B;25.61259411;340.36;226.06;NA;42;origin1;Y;NA;0;season1;O;estimated;2580.222552448;F
377;B;28.02737851;347.98;236.22;NA;42;origin1;Y;NA;0;season2;O;estimated;2821.121543852;F
381;B;25.16358658;356;267;3353;43;origin1;Y;NA;0;season1;F;measured;3353;G
381;B;30.12457221;368;NA;3245.6;43;origin1;Y;NA;0;season1;F;measured;3245.6;G
381;B;30.74606434;356;265;NA;43;origin1;Y;NA;0;season3;F;estimated;3399.80301;G
382;B;19.96440794;366;234;NA;44;origin1;Y;NA;0;season2;G;estimated;2956.74161;G
382;B;23.03901437;328;234;NA;44;origin1;Y;NA;0;season2;G;estimated;2633.01125;G
382;B;25.46475017;347;232;NA;44;origin1;Y;NA;0;season3;G;estimated;2738.571;G
382;B;26.01779603;328;236;NA;44;origin1;Y;NA;0;season2;G;estimated;2668.15125;G
382;B;26.99247091;345;234;NA;44;origin1;Y;NA;0;season2;G;estimated;2756.90708;G
382;B;28.10677618;339;232;2703.3;44;origin1;Y;NA;0;season2;G;measured;2703.3;G
382;B;28.43258042;NA;230;2800;44;origin1;Y;NA;0;season3;G;measured;2800;G
382;B;28.76112252;NA;NA;2665;44;origin1;Y;NA;0;season1;G;measured;2665;G
382;B;29.43189596;NA;NA;2800;44;origin1;Y;NA;0;season3;G;measured;2800;G
383;B;20.54483231;322.58;229;NA;44;origin1;Y;NA;0;season2;G;estimated;2512.784850732;G
383;B;22.63381246;327.66;228.6;NA;44;origin1;Y;NA;0;season2;G;estimated;2536.000992428;G
383;B;24.32306639;342.9;226.06;NA;44;origin1;Y;NA;0;season1;G;estimated;2600.2619683;G
383;B;24.3613963;343;226;2450;44;origin1;Y;NA;0;season1;G;measured;2450;G
383;B;24.83230664;NA;NA;2500;44;origin1;Y;NA;0;season3;G;measured;2500;G
383;B;24.90622861;349;227;2489;44;origin1;Y;NA;0;season3;G;measured;2489;G
383;B;26.65571526;335;227;2553.5;44;origin1;Y;NA;0;season2;G;measured;2553.5;G
385;B;24.92265572;358;244;3129;44;origin1;Y;NA;0;season1;F;measured;3129;G
386;B;21.60985626;345.44;238.76;NA;44;origin1;Y;NA;0;season2;F;estimated;2844.196898768;G
386;B;22.0752909;345.44;238.76;NA;44;origin1;Y;NA;0;season3;F;estimated;2844.196898768;G
386;B;22.64750171;342.9;243.84;NA;44;origin1;Y;NA;0;season2;F;estimated;2912.6565683;G
386;B;23.65229295;342.9;243.84;NA;44;origin1;Y;NA;0;season2;F;estimated;2912.6565683;G
386;B;24.40793977;361;249;3274;44;origin1;Y;NA;0;season1;F;measured;3274;G
389;B;23.6605065;333;218;2268;45;origin1;Y;NA;0;season1;G;measured;2268;G
389;B;25.99863107;335;226;2538;45;origin1;Y;NA;0;season2;G;measured;2538;G
392;B;18.80903491;343;224;NA;45;origin1;Y;NA;0;season2;G;estimated;2564.8722;G
392;B;25.97399042;360;238;2874;45;origin1;Y;NA;0;season2;G;measured;2874;G
394;B;18.58179329;343;231;NA;45;origin1;Y;NA;0;season2;G;estimated;2687.8622;G
394;B;24.0054757;340;240;NA;45;origin1;Y;NA;0;season3;G;estimated;2822.36933;G
394;B;25.67008898;NA;NA;2769;45;origin1;Y;NA;0;season2;G;measured;2769;G
398;B;22.45859001;334;244;2644;45;origin1;Y;NA;0;season2;I;measured;2644;G
401;B;24.36687201;307.34;220.98;NA;43;origin1;Y;NA;0;season2;H;estimated;2299.297376428;G
401;B;26.36550308;302.26;220.98;NA;43;origin1;Y;NA;0;season2;H;estimated;2281.157468588;G
409;B;22.43942505;NA;NA;1740;46;origin1;Y;NA;0;season1;F;measured;1740;G
409;B;22.70225873;314;214;2037;46;origin1;Y;NA;0;season2;F;measured;2037;G
409;B;22.76249144;314;214;2137;46;origin1;Y;NA;0;season2;F;measured;2137;G
409;B;22.85284052;320;214;2230;46;origin1;Y;NA;0;season3;F;measured;2230;G
409;B;23.10198494;307;214;2231;46;origin1;Y;NA;0;season3;F;measured;2231;G
409;B;23.18412047;308;214;2235;46;origin1;Y;NA;0;season1;F;measured;2235;G
409;B;23.24982888;306;214;2132;46;origin1;Y;NA;0;season1;F;measured;2132;G
409;B;23.33196441;313;216;NA;46;origin1;Y;NA;0;season1;F;estimated;2235.5738;G
409;B;23.37577002;313;216;2293;46;origin1;Y;NA;0;season1;F;measured;2293;G
409;B;23.67145791;NA;NA;2363;46;origin1;Y;NA;0;season2;F;measured;2363;G
409;B;23.69609856;344;216;NA;46;origin1;Y;NA;0;season2;F;estimated;2432.42101;G
409;B;23.78097194;NA;NA;2375;46;origin1;Y;NA;0;season2;F;measured;2375;G
409;B;23.78370979;343;216;NA;46;origin1;Y;NA;0;season2;F;estimated;2424.3122;G
409;B;23.85489391;NA;NA;2396;46;origin1;Y;NA;0;season3;F;measured;2396;G
409;B;23.87953457;344;216;NA;46;origin1;Y;NA;0;season3;F;estimated;2432.42101;G
415;B;22.91033539;368.3;256.54;NA;47;origin1;Y;NA;0;season2;F;estimated;3377.7980307;G
417;B;21.99589322;279;221;2086;46;origin1;Y;NA;0;season1;G;measured;2086;G
417;B;24.33127995;320;213;2154;46;origin1;Y;NA;0;season2;G;measured;2154;G
417;B;25.31690623;310;215;2161;46;origin1;Y;NA;0;season2;G;measured;2161;G
417;B;25.63175907;NA;NA;2257;46;origin1;Y;NA;0;season3;G;measured;2257;G
417;B;25.64271047;332;213;2257;46;origin1;Y;NA;0;season3;G;measured;2257;G
417;B;27.32922656;324;222;2922;46;origin1;Y;NA;0;season2;G;measured;2922;G
420;B;24.08487337;351;226;2637.5;47;origin1;Y;NA;0;season2;G;measured;2637.5;G
420;B;25.06502396;356;238;3021.2;47;origin1;Y;NA;0;season2;G;measured;3021.2;G
423;B;21.73853525;335;226;2544;47;origin1;Y;NA;0;season1;G;measured;2544;G
426;B;21.9247091;323;226;2487;46;origin1;Y;NA;0;season1;G;measured;2487;G
426;B;24.26283368;336;231;2687.5;46;origin1;Y;NA;0;season2;G;measured;2687.5;G
426;B;27.25530459;352;234;2883;46;origin1;Y;NA;0;season2;G;measured;2883;G
427;B;18.34360027;307.34;200.66;NA;47;origin1;Y;NA;0;season2;O;estimated;1942.274976428;F
427;B;20.38056126;297.18;205.74;NA;47;origin1;Y;NA;0;season2;O;estimated;1998.276819212;F
427;B;22.42847365;337.92;205.74;NA;47;origin1;Y;NA;0;season2;O;estimated;2204.662114832;F
430;B;25.90006845;353;NA;2965.1;47;origin1;Y;NA;0;season1;F;measured;2965.1;G
431;B;20.39698836;316;222;2297;48;origin1;N;NA;0;season2;G;measured;2297;G
431;B;20.47364819;316;222;2287;48;origin1;N;NA;0;season2;G;measured;2287;G
431;B;20.55852156;316;222;2303;48;origin1;N;NA;0;season2;G;measured;2303;G
431;B;20.72553046;331;217;2254;48;origin1;N;NA;0;season3;G;measured;2254;G
431;B;20.80766598;330;220;2385;48;origin1;N;NA;0;season3;G;measured;2385;G
431;B;20.89253936;334;219;2373;48;origin1;N;NA;0;season3;G;measured;2373;G
431;B;20.97741273;330;219;2366;48;origin1;N;NA;0;season3;G;measured;2366;G
431;B;21.05954825;326;217;2373;48;origin1;N;NA;0;season1;G;measured;2373;G
431;B;21.2128679;332;222;2507;48;origin1;N;NA;0;season1;G;measured;2507;G
431;B;21.44284736;338;198;2850;48;origin1;N;NA;0;season2;G;measured;2850;G
431;B;21.59342916;338;219;2376;48;origin1;N;NA;0;season2;G;measured;2376;G
431;B;21.61806982;330;218;2517;48;origin1;N;NA;0;season2;G;measured;2517;G
431;B;21.62628337;330;218;NA;48;origin1;N;NA;0;season2;G;estimated;2364.70833;G
431;B;21.70294319;328;219;2377;48;origin1;N;NA;0;season3;G;measured;2377;G
431;B;22.68035592;327;224;2546;48;origin1;N;NA;0;season2;G;measured;2546;G
431;B;22.73785079;330;224;2550;48;origin1;N;NA;0;season3;G;measured;2550;G
431;B;22.7816564;328;224;2540;48;origin1;N;NA;0;season3;G;measured;2540;G
431;B;22.88295688;332;224;2540;48;origin1;N;NA;0;season3;G;measured;2540;G
431;B;22.98151951;332;224;2550;48;origin1;N;NA;0;season3;G;measured;2550;G
431;B;23.26078029;335;224;2559;48;origin1;N;NA;0;season1;G;measured;2559;G
431;B;23.33744011;338;224;2562;48;origin1;N;NA;0;season1;G;measured;2562;G
431;B;23.34291581;338;224;NA;48;origin1;N;NA;0;season1;G;estimated;2526.08705;G
431;B;23.41683778;340;224;2565;48;origin1;N;NA;0;season2;G;measured;2565;G
431;B;23.67693361;345;224;NA;48;origin1;N;NA;0;season2;G;estimated;2581.20708;G
431;B;23.75906913;347;224;NA;48;origin1;N;NA;0;season3;G;estimated;2598.011;G
433;B;20.82409309;345;244;2579;48;origin1;Y;NA;0;season1;G;measured;2579;G
434;B;20.51471595;302;208;1878;48;origin1;Y;NA;0;season1;G;measured;1878;G
437;B;22.16563997;360.68;236.22;NA;48;origin1;Y;NA;0;season2;F;estimated;2940.231488512;G
440;B;18.57084189;373.38;256.54;NA;48;origin1;Y;NA;0;season2;F;estimated;3435.276698572;G
440;B;22.45311431;386.08;256.54;NA;48;origin1;Y;NA;0;season2;F;estimated;3592.212374032;G
440;B;24.31485284;406.4;269.24;NA;48;origin1;Y;NA;0;season1;F;estimated;4105.7872148;G
440;B;25.61533196;360;228;3832;48;origin1;Y;NA;0;season2;F;measured;3832;G
441;B;18.23682409;312.42;203.2;NA;47;origin1;Y;NA;0;season2;O;estimated;2008.068742732;F
441;B;22.28062971;320.04;205.74;NA;47;origin1;Y;NA;0;season2;O;estimated;2090.119351808;F
448;B;19.93429158;295;215;NA;49;origin1;Y;NA;0;season3;G;estimated;2155.41708;G
448;B;21.59616701;295;217;2204.5;49;origin1;Y;NA;0;season2;G;measured;2204.5;G
448;B;24.82956879;332;208;2708;49;origin1;Y;NA;0;season3;G;measured;2708;G
463;B;20.64613279;325;231.14;NA;50;origin1;Y;NA;0;season2;F;estimated;2564.41488;G
463;B;20.89253936;329;NA;2586;50;origin1;Y;NA;0;season2;F;measured;2586;G
463;B;22.72963723;324;NA;2496;50;origin1;Y;NA;0;season2;F;measured;2496;G
463;B;23.6495551;322.58;233.68;NA;50;origin1;Y;NA;0;season2;F;estimated;2595.012450732;G
463;B;23.76728268;291;180;1787;50;origin1;Y;NA;0;season2;F;measured;1787;G
464;B;18.05886379;348;239;2606;51;origin1;Y;NA;0;season2;F;measured;2606;G
464;B;18.17111567;351;239;2358;51;origin1;Y;NA;0;season2;F;measured;2358;G
464;B;18.23682409;356;239;NA;51;origin1;Y;NA;0;season2;F;estimated;2942.98301;G
464;B;18.275154;345;241;NA;51;origin1;Y;NA;0;season3;F;estimated;2879.89708;G
464;B;18.4257358;345;241;NA;51;origin1;Y;NA;0;season3;F;estimated;2879.89708;G
464;B;18.44490075;351;236;2802;51;origin1;Y;NA;0;season3;F;measured;2802;G
464;B;18.52703628;356;234;2814;51;origin1;Y;NA;0;season3;F;measured;2814;G
464;B;18.60643395;351;234;2786;51;origin1;Y;NA;0;season1;F;measured;2786;G
464;B;18.69952088;348;236;2665;51;origin1;Y;NA;0;season1;F;measured;2665;G
464;B;18.93771389;345;236;2735;51;origin1;Y;NA;0;season1;F;measured;2735;G
464;B;19.01437372;343;236;2735;51;origin1;Y;NA;0;season2;F;measured;2735;G
464;B;19.09650924;353;244;2806;51;origin1;Y;NA;0;season2;F;measured;2806;G
464;B;19.15674196;348;244;2772;51;origin1;Y;NA;0;season2;F;measured;2772;G
464;B;19.25804244;345;236;2652;51;origin1;Y;NA;0;season2;F;measured;2652;G
464;B;19.33744011;348;239;2612;51;origin1;Y;NA;0;season3;F;measured;2612;G
464;B;19.42231348;345;239;2752;51;origin1;Y;NA;0;season3;F;measured;2752;G
464;B;19.52087611;343;244;2616;51;origin1;Y;NA;0;season3;F;measured;2616;G
464;B;19.59479808;353;249;2739;51;origin1;Y;NA;0;season3;F;measured;2739;G
464;B;19.63586585;340;241;2848;51;origin1;Y;NA;0;season1;F;measured;2848;G
464;B;19.77002053;348;244;2821;51;origin1;Y;NA;0;season1;F;measured;2821;G
464;B;19.8384668;345;244;2937;51;origin1;Y;NA;0;season1;F;measured;2937;G
468;B;20.00273785;345;232;2838.5;51;origin1;Y;NA;0;season2;G;measured;2838.5;G
472;B;18.5982204;330;224;2433;49;origin1;Y;NA;0;season1;R;measured;2433;H
472;B;18.76796715;NA;NA;2840;49;origin1;Y;NA;0;season2;R;measured;2840;H
472;B;19.08281999;NA;NA;2490;49;origin1;Y;NA;0;season2;R;measured;2490;H
472;B;19.11019849;343;236;2590;49;origin1;Y;NA;0;season3;R;measured;2590;H
472;B;19.22245038;350;236;2520;49;origin1;Y;NA;0;season3;R;measured;2520;H
472;B;19.42231348;353;234;2580;49;origin1;Y;NA;0;season3;R;measured;2580;H
472;B;19.4770705;351;233;2580;49;origin1;Y;NA;0;season1;R;measured;2580;H
475;B;18.0752909;NA;NA;2631;52;origin1;Y;NA;0;season2;F;measured;2631;G
475;B;18.07802875;348;225;NA;52;origin1;Y;NA;0;season2;F;estimated;2624.15885;G
475;B;18.14921287;NA;NA;2618;52;origin1;Y;NA;0;season3;F;measured;2618;G
475;B;18.17385352;347;225;NA;52;origin1;Y;NA;0;season3;F;estimated;2615.581;G
475;B;21.95482546;320;190;2817;52;origin1;Y;NA;0;season2;F;measured;2817;G
477;B;18.86926762;342;223;2400.5;52;origin1;Y;NA;0;season2;G;measured;2400.5;G
480;B;18.08898015;330;224;2618.5;53;origin1;Y;NA;0;season2;G;measured;2618.5;G
480;B;21.31416838;342;232;3072;53;origin1;Y;NA;0;season3;G;measured;3072;G
485;B;19.66872005;350;NA;2909;54;origin1;Y;NA;0;season1;F;measured;2909;G
485;B;20.29295003;341;233;NA;54;origin1;Y;NA;0;season3;F;estimated;2707.13636;G
486;B;18.78439425;335.28;215.9;NA;55;origin1;Y;NA;0;season2;G;estimated;2363.902064592;G
486;B;19.00616016;330;215;2548;55;origin1;Y;NA;0;season3;G;measured;2548;G
489;B;29.70568104;NA;NA;1334;39;origin1;Y;NA;0;season1;F;measured;1334;G
489;B;30.02874743;291;194;1552;39;origin1;Y;NA;0;season2;F;measured;1552;G
489;B;30.11909651;290;194;1538;39;origin1;Y;NA;0;season3;F;measured;1538;G
489;B;30.36824093;288;194;1855;39;origin1;Y;NA;0;season3;F;measured;1855;G
489;B;30.43394935;290;194;1905;39;origin1;Y;NA;0;season1;F;measured;1905;G
489;B;30.45037645;292;194;1695;39;origin1;Y;NA;0;season1;F;measured;1695;G
489;B;30.64202601;NA;200;1790;39;origin1;Y;NA;0;season1;F;measured;1790;G
489;B;30.91581109;293;200;NA;39;origin1;Y;NA;0;season2;F;estimated;1887.2582;G
489;B;30.93771389;NA;NA;1760;39;origin1;Y;NA;0;season2;F;measured;1760;G
489;B;31.04722793;NA;NA;1997;39;origin1;Y;NA;0;season2;F;measured;1997;G
489;B;31.05270363;290;200;NA;39;origin1;Y;NA;0;season2;F;estimated;1881.22433;G
489;B;31.1211499;NA;NA;1757;39;origin1;Y;NA;0;season3;F;measured;1757;G
489;B;31.14852841;292;200;NA;39;origin1;Y;NA;0;season3;F;estimated;1885.12965;G
490;B;18.05886379;NA;NA;1451;52;origin1;Y;NA;0;season3;F;measured;1451;G
490;B;18.07802875;272;187;NA;52;origin1;Y;NA;0;season3;F;estimated;1638.77325;G
490;B;18.56810404;274.32;190.5;NA;52;origin1;Y;NA;0;season1;F;estimated;1699.945170512;G
492;B;36.22997947;NA;NA;2982;37;origin3;Y;NA;0;season2;G;measured;2982;G
492;B;36.31485284;353;234;2985;37;origin3;Y;NA;0;season2;G;measured;2985;G
492;B;36.38329911;351;234;3023;37;origin3;Y;NA;0;season2;G;measured;3023;G
492;B;36.46269678;352;235;3022;37;origin3;Y;NA;0;season3;G;measured;3022;G
492;B;36.51471595;360;235;3100;37;origin3;Y;NA;0;season3;G;measured;3100;G
492;B;36.65160849;365;235;3108;37;origin3;Y;NA;0;season3;G;measured;3108;G
492;B;36.73100616;357;237;3133;37;origin3;Y;NA;0;season3;G;measured;3133;G
492;B;36.80766598;267;237;3138;37;origin3;Y;NA;0;season1;G;measured;3138;G
492;B;36.85968515;357;237;3066;37;origin3;Y;NA;0;season1;G;measured;3066;G
492;B;36.98015058;358;238;3067;37;origin3;Y;NA;0;season1;G;measured;3067;G
492;B;37.06776181;359;238;3068;37;origin3;Y;NA;0;season1;G;measured;3068;G
492;B;37.15263518;360;239;3073;37;origin3;Y;NA;0;season2;G;measured;3073;G
492;B;37.23750856;360;239;3036;37;origin3;Y;NA;0;season2;G;measured;3036;G
492;B;37.30595483;360;239;3040;37;origin3;Y;NA;0;season2;G;measured;3040;G
492;B;37.38809035;365;239;3050;37;origin3;Y;NA;0;season2;G;measured;3050;G
1;A;67.45242984;335.28;213.36;NA;2;origin3;UKN;NA;0;season2;F;estimated;2349.884586256;G
1;A;69.66735113;320;214;NA;2;origin3;UKN;NA;0;season3;F;estimated;2213.95493;G
2;A;68.29568789;318;NA;2208;5;origin1;N;0.353182747;1;season2;G;measured;2208;G
2;A;68.36960986;313;221;NA;5;origin1;N;0.279260777;1;season2;G;estimated;2226.61604;G
2;A;68.45448323;300;220;NA;5;origin1;N;0.194387407;1;season2;G;estimated;2116.48133;G
2;A;68.53661875;290;220;NA;5;origin1;N;0.112251887;1;season3;G;estimated;2049.26033;G
2;A;68.59137577;310;223;2088;5;origin1;N;0.057494867;1;season3;G;measured;2088;G
3;A;19.74811773;314.96;223.52;NA;6;origin1;N;42.59548254;0;season1;L;estimated;2271.704572944;E
3;A;21.33333333;317.5;218.44;NA;6;origin1;N;41.01026694;0;season3;L;estimated;2236.31362366;E
3;A;24.10130048;314.96;220.98;NA;6;origin1;N;38.24229979;0;season2;L;estimated;2242.483904944;E
3;A;25.04312115;314.96;220.98;NA;6;origin1;N;37.30047912;0;season2;L;estimated;2242.483904944;E
3;A;26.1026694;317.5;223.52;NA;6;origin1;N;36.24093087;0;season2;L;estimated;2293.00528574;E
3;A;27.27720739;320.04;228.6;NA;6;origin1;N;35.06639288;0;season3;L;estimated;2378.502032704;E
3;A;29.93566051;335.28;233.68;NA;6;origin1;N;32.40793976;0;season2;L;estimated;2590.648625936;E
3;A;30.86652977;342.9;233.68;NA;6;origin1;N;31.4770705;0;season2;L;estimated;2668.20402734;E
3;A;31.89048597;335.28;228.6;NA;6;origin1;N;30.4531143;0;season2;L;estimated;2519.959572496;E
3;A;33.94387406;330.2;228.6;NA;6;origin1;N;28.39972621;0;season2;L;estimated;2470.7843536;E
3;A;35.40862423;332.74;228.6;NA;6;origin1;N;26.93497604;0;season3;L;estimated;2495.119124844;E
3;A;35.86858316;332.74;228.6;NA;6;origin1;N;26.47501711;0;season2;L;estimated;2495.119124844;E
3;A;36.83778234;342.9;228.6;NA;6;origin1;N;25.50581793;0;season2;L;estimated;2597.5149739;E
3;A;37.9301848;358.14;236.22;NA;6;origin1;N;24.41341547;0;season2;L;estimated;2874.937130764;E
3;A;38.95687885;358.14;228.6;NA;6;origin1;N;23.38672142;0;season2;L;estimated;2766.279039724;E
3;A;39.95071869;345.44;228.6;NA;6;origin1;N;22.39288158;0;season2;L;estimated;2624.378127184;E
3;A;41.85626283;335.28;228.6;NA;6;origin1;N;20.48733744;0;season2;L;estimated;2519.959572496;E
3;A;46.90485969;340.36;228.6;NA;6;origin1;N;15.43874058;0;season2;L;estimated;2571.157497024;E
3;A;47.87132101;345.44;228.6;NA;6;origin1;N;14.47227926;0;season2;L;estimated;2624.378127184;E
3;A;48.90896646;345.44;228.6;NA;6;origin1;N;13.43463381;0;season2;L;estimated;2624.378127184;E
3;A;49.82614648;360.68;228.6;NA;6;origin1;N;12.51745379;0;season1;L;estimated;2796.176251456;E
3;A;50.85010267;340.36;233.68;NA;6;origin1;N;11.4934976;0;season2;L;estimated;2641.846550464;E
3;A;53.88911704;332.74;228.6;NA;6;origin1;N;8.454483234;0;season2;L;estimated;2495.119124844;E
3;A;54.85557837;347.98;228.6;NA;6;origin1;N;7.488021904;0;season2;L;estimated;2651.746956876;E
3;A;55.85489391;335.28;228.6;NA;6;origin1;N;6.488706364;0;season2;L;estimated;2519.959572496;E
3;A;56.90349076;355.6;228.6;NA;6;origin1;N;5.440109514;0;season2;L;estimated;2736.8875044;E
3;A;60.95824778;307.34;231.14;NA;6;origin1;N;1.385352494;0;season2;L;estimated;2308.996540524;E
3;A;61.91649555;330.2;231.14;NA;6;origin1;N;0.427104724;1;season2;L;estimated;2505.25404336;E
4;A;19.38398357;312.42;210.82;NA;7;origin1;N;39.15947981;0;season2;H;estimated;2122.302935756;G
4;A;19.56468172;340.36;210.82;NA;7;origin1;N;38.97878166;0;season3;H;estimated;2378.860538464;G
4;A;20.3449692;337.82;210.82;NA;7;origin1;N;38.19849418;0;season2;H;estimated;2353.008737996;G
4;A;20.78302533;342.9;215.9;NA;7;origin1;N;37.76043805;0;season3;H;estimated;2451.4116339;G
4;A;21.79603012;314.96;210.82;NA;7;origin1;N;36.74743326;0;season3;H;estimated;2143.097972144;G
4;A;22.38466804;312.42;210.82;NA;7;origin1;N;36.15879534;0;season2;H;estimated;2122.302935756;G
4;A;22.56536619;314.96;215.9;NA;7;origin1;N;35.97809719;0;season3;H;estimated;2189.291590704;G
4;A;36.43805613;327.66;215.9;NA;7;origin1;N;22.10540725;0;season2;H;estimated;2300.851918764;G
4;A;39.34839151;340.36;218.44;NA;7;origin1;N;19.19507187;0;season2;H;estimated;2450.775477184;G
4;A;40.79671458;314.96;210.82;NA;7;origin1;N;17.7467488;0;season3;H;estimated;2143.097972144;G
4;A;45.70568104;342.9;215.9;NA;7;origin1;N;12.83778234;0;season3;H;estimated;2451.4116339;G
4;A;46.73511294;340.36;218.44;NA;7;origin1;N;11.80835044;0;season3;H;estimated;2450.775477184;G
4;A;46.77891855;335.28;215.9;NA;7;origin1;N;11.76454483;0;season3;H;estimated;2373.856232496;G
4;A;52.48186174;335.28;218.44;NA;7;origin1;N;6.061601641;0;season2;H;estimated;2399.577552656;G
4;A;55.42505133;335.28;218.44;NA;7;origin1;N;3.118412051;0;season2;H;estimated;2399.577552656;G
4;A;57.24024641;335.28;218.44;NA;7;origin1;N;1.303216971;0;season2;H;estimated;2399.577552656;G
