SD temperatures,SD fertilization,SD speeds,SD motility,SU temperatures,SU fertilization,SU speeds,SU motility,multiple stressors temperatures,multiple stressors pH,multiple stressors fertilization,multiple stressors speeds,multiple stressors motility,Argyle_datetime_2020,Argyle_temps_2020,Argyle_datetime_2021,Argyle_temps_2021,Deadman_datetime_2020,Deadman_temps_2020,Deadman_datetime_2021,Deadman_temps_2021
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 7:00,13.59,n/a,n/a,2020-07-28 20:38:23,12.21,2021-07-08 07:19:46,12.03
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 7:15,14.07,n/a,n/a,2020-07-28 20:53:23,12.10,2021-07-08 07:34:46,12.31
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 7:30,14.68,n/a,n/a,2020-07-28 21:08:23,12.03,2021-07-08 07:49:46,12.57
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 7:45,15.56,n/a,n/a,2020-07-28 21:23:23,11.90,2021-07-08 08:04:46,12.88
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 8:00,16.21,n/a,n/a,2020-07-28 21:38:23,11.56,2021-07-08 08:19:46,13.16
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 8:15,16.48,n/a,n/a,2020-07-28 21:53:23,11.40,2021-07-08 08:34:46,13.52
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 8:30,16.6,n/a,n/a,2020-07-28 22:08:23,11.03,2021-07-08 08:49:46,13.93
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 8:45,16.65,n/a,n/a,2020-07-28 22:23:23,10.67,2021-07-08 09:04:46,13.98
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 9:00,16.77,n/a,n/a,2020-07-28 22:38:23,10.64,2021-07-08 09:19:46,14.07
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 9:15,16.87,n/a,n/a,2020-07-28 22:53:23,10.88,2021-07-08 09:34:46,14.07
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 9:30,17.07,n/a,n/a,2020-07-28 23:08:23,10.93,2021-07-08 09:49:46,14.09
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 9:45,17.31,n/a,n/a,2020-07-28 23:23:23,10.94,2021-07-08 10:04:46,14.12
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 10:00,17.63,n/a,n/a,2020-07-28 23:38:23,10.94,2021-07-08 10:19:46,14.14
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 10:15,17.59,n/a,n/a,2020-07-28 23:53:23,10.89,2021-07-08 10:34:46,14.17
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 10:30,17.5,n/a,n/a,2020-07-29 0:08:23,10.86,2021-07-08 10:49:46,14.20
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 10:45,17.45,n/a,n/a,2020-07-29 0:23:23,10.74,2021-07-08 11:04:46,14.23
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 11:00,17.43,n/a,n/a,2020-07-29 0:38:23,10.70,2021-07-08 11:19:46,14.27
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 11:15,17.59,n/a,n/a,2020-07-29 0:53:23,10.74,2021-07-08 11:34:46,14.32
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 11:30,17.64,n/a,n/a,2020-07-29 1:08:23,10.77,2021-07-08 11:49:46,14.38
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 11:45,17.69,n/a,n/a,2020-07-29 1:23:23,10.74,2021-07-08 12:04:46,14.43
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 12:00,17.84,n/a,n/a,2020-07-29 1:38:23,10.79,2021-07-08 12:19:46,14.47
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 12:15,18.11,n/a,n/a,2020-07-29 1:53:23,10.75,2021-07-08 12:34:46,14.52
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 12:30,18.42,n/a,n/a,2020-07-29 2:08:23,10.73,2021-07-08 12:49:46,14.56
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 12:45,19.24,n/a,n/a,2020-07-29 2:23:23,10.73,2021-07-08 13:04:46,14.59
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 13:00,19.79,n/a,n/a,2020-07-29 2:38:23,10.68,2021-07-08 13:19:46,14.62
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 13:15,20.2,n/a,n/a,2020-07-29 2:53:23,10.64,2021-07-08 13:34:46,14.64
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 13:30,20.48,n/a,n/a,2020-07-29 3:08:23,10.64,2021-07-08 13:49:46,14.67
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 13:45,21.09,n/a,n/a,2020-07-29 3:23:23,10.56,2021-07-08 14:04:46,14.69
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 14:00,21.58,n/a,n/a,2020-07-29 3:38:23,10.57,2021-07-08 14:19:46,14.70
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 14:15,21.78,n/a,n/a,2020-07-29 3:53:23,10.56,2021-07-08 14:34:46,14.70
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 14:30,22.31,n/a,n/a,2020-07-29 4:08:23,10.57,2021-07-08 14:49:46,14.71
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 14:45,22.58,n/a,n/a,2020-07-29 4:23:23,10.57,2021-07-08 15:04:46,14.69
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 15:00,22.87,n/a,n/a,2020-07-29 4:38:23,10.62,2021-07-08 15:19:46,14.68
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 15:15,22.9,n/a,n/a,2020-07-29 4:53:23,10.64,2021-07-08 15:34:46,14.67
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 15:30,22.92,n/a,n/a,2020-07-29 5:08:23,10.66,2021-07-08 15:49:46,14.65
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 15:45,22.92,n/a,n/a,2020-07-29 5:23:23,10.64,2021-07-08 16:04:46,14.63
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 16:00,23.25,n/a,n/a,2020-07-29 5:38:23,10.70,2021-07-08 16:19:46,14.62
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 16:15,23.27,n/a,n/a,2020-07-29 5:53:23,10.71,2021-07-08 16:34:46,14.60
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 16:30,23.32,n/a,n/a,2020-07-29 6:08:23,10.73,2021-07-08 16:49:46,14.58
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 16:45,23.32,n/a,n/a,2020-07-29 6:23:23,10.71,2021-07-08 17:04:46,14.57
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 17:00,23.37,n/a,n/a,2020-07-29 6:38:23,10.73,2021-07-08 17:19:46,14.56
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 17:15,23.3,n/a,n/a,2020-07-29 6:53:23,10.74,2021-07-08 17:34:46,14.35
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 17:30,23.18,n/a,n/a,2020-07-29 7:08:23,10.77,2021-07-08 17:49:46,14.20
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 17:45,23,n/a,n/a,2020-07-29 7:23:23,10.79,2021-07-08 18:04:46,13.85
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 18:00,22.94,n/a,n/a,2020-07-29 7:38:23,10.79,2021-07-08 18:19:46,12.71
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 18:15,22.75,n/a,n/a,2020-07-29 7:53:23,10.84,2021-07-08 18:34:46,12.19
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 18:30,22.42,n/a,n/a,2020-07-29 8:08:23,10.86,2021-07-08 18:49:46,12.02
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 18:45,22.1,n/a,n/a,2020-07-29 8:23:23,10.88,2021-07-08 19:04:46,11.92
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 19:00,20.89,n/a,n/a,2020-07-29 8:38:23,10.93,2021-07-08 19:19:46,11.88
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 19:15,17.08,n/a,n/a,2020-07-29 8:53:23,11.03,2021-07-08 19:34:46,11.83
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 19:30,16.32,n/a,n/a,2020-07-29 9:08:23,11.12,2021-07-08 19:49:46,11.68
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 19:45,15.52,n/a,n/a,2020-07-29 9:23:23,11.09,2021-07-08 20:04:46,11.72
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 20:00,14.78,n/a,n/a,2020-07-29 9:38:23,11.11,2021-07-08 20:19:46,11.82
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 20:15,14.23,n/a,n/a,2020-07-29 9:53:23,11.16,2021-07-08 20:34:46,11.80
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 20:30,13.78,n/a,n/a,2020-07-29 10:08:23,11.19,2021-07-08 20:49:46,11.78
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 20:45,13.63,n/a,n/a,2020-07-29 10:23:23,11.25,2021-07-08 21:04:46,11.63
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 21:00,13.61,n/a,n/a,2020-07-29 10:38:23,11.34,2021-07-08 21:19:46,11.45
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 21:15,13.85,n/a,n/a,2020-07-29 17:53:23,12.31,2021-07-08 21:34:46,11.22
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 21:30,14.09,n/a,n/a,2020-07-29 18:08:23,12.28,2021-07-08 21:49:46,11.13
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 21:45,13.92,n/a,n/a,2020-07-29 18:23:23,12.08,2021-07-08 22:04:46,11.03
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 22:00,14.14,n/a,n/a,2020-07-29 18:38:23,12.11,2021-07-08 22:19:46,10.96
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 22:15,13.91,n/a,n/a,2020-07-29 18:53:23,12.18,2021-07-08 22:34:46,11.00
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 22:30,14.18,n/a,n/a,2020-07-29 19:08:23,12.17,2021-07-08 22:49:46,11.02
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 22:45,14.3,n/a,n/a,2020-07-29 19:23:23,12.14,2021-07-08 23:04:46,11.01
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 23:00,14.53,n/a,n/a,2020-07-29 19:38:23,11.86,2021-07-08 23:19:46,11.01
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 23:15,15.41,n/a,n/a,2020-07-29 19:53:23,11.63,2021-07-08 23:34:46,11.00
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 23:30,16.2,n/a,n/a,2020-07-29 20:08:23,11.61,2021-07-08 23:49:46,10.99
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24/7/2020 23:45,16.8,n/a,n/a,2020-07-29 20:23:23,11.60,2021-07-09 00:04:46,10.99
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 0:00,16.93,n/a,n/a,2020-07-29 20:38:23,11.51,2021-07-09 00:19:46,10.98
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 0:15,16.99,n/a,n/a,2020-07-29 20:53:23,11.41,2021-07-09 00:34:46,10.92
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 0:30,17.09,n/a,n/a,2020-07-29 21:08:23,11.17,2021-07-09 00:49:46,10.89
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 0:45,17.11,n/a,n/a,2020-07-29 21:23:23,11.08,2021-07-09 01:04:46,10.79
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 1:00,17.16,n/a,n/a,2020-07-29 21:38:23,11.02,2021-07-09 01:19:46,10.68
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 1:15,17.16,n/a,n/a,2020-07-29 21:53:23,10.99,2021-07-09 01:34:46,10.60
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 1:30,17.13,n/a,n/a,2020-07-29 22:08:23,10.95,2021-07-09 01:49:46,10.56
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 1:45,17.07,n/a,n/a,2020-07-29 22:23:23,10.91,2021-07-09 02:04:46,10.53
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 2:00,16.98,n/a,n/a,2020-07-29 22:38:23,10.87,2021-07-09 02:19:46,10.48
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 2:15,16.89,n/a,n/a,2020-07-29 22:53:23,10.85,2021-07-09 02:34:46,10.50
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 2:30,16.76,n/a,n/a,2020-07-29 23:08:23,10.84,2021-07-09 02:49:46,10.55
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 2:45,16.66,n/a,n/a,2020-07-29 23:23:23,10.77,2021-07-09 03:04:46,10.55
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 3:00,16.6,n/a,n/a,2020-07-29 23:38:23,10.67,2021-07-09 03:19:46,10.60
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 3:15,16.54,n/a,n/a,2020-07-29 23:53:23,10.64,2021-07-09 03:34:46,10.73
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 3:30,16.48,n/a,n/a,2020-07-30 0:08:23,10.60,2021-07-09 03:49:46,10.89
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 3:45,16.43,n/a,n/a,2020-07-30 0:23:23,10.56,2021-07-09 04:04:46,10.96
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 4:00,16.37,n/a,n/a,2020-07-30 0:38:23,10.59,2021-07-09 04:19:46,11.06
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 4:15,16.31,n/a,n/a,2020-07-30 0:53:23,10.59,2021-07-09 04:34:46,11.17
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 4:30,16.26,n/a,n/a,2020-07-30 1:08:23,10.58,2021-07-09 04:49:46,11.31
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 4:45,16.17,n/a,n/a,2020-07-30 1:23:23,10.56,2021-07-09 05:04:46,11.44
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 5:00,16.12,n/a,n/a,2020-07-30 1:38:23,10.57,2021-07-09 05:19:46,11.54
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 5:15,16.02,n/a,n/a,2020-07-30 1:53:23,10.48,2021-07-09 05:34:46,11.61
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 5:30,15.98,n/a,n/a,2020-07-30 2:08:23,10.39,2021-07-09 05:49:46,11.75
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 5:45,15.89,n/a,n/a,2020-07-30 2:23:23,10.34,2021-07-09 06:04:46,11.82
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 6:00,15.83,n/a,n/a,2020-07-30 2:38:23,10.28,2021-07-09 06:19:46,11.92
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 6:15,15.78,n/a,n/a,2020-07-30 2:53:23,10.39,2021-07-09 06:34:46,12.08
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 6:30,15.76,n/a,n/a,2020-07-30 3:08:23,10.42,2021-07-09 06:49:46,12.24
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 6:45,15.72,n/a,n/a,2020-07-30 3:23:23,10.45,2021-07-09 07:04:46,12.45
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 7:00,15.72,n/a,n/a,2020-07-30 3:38:23,10.48,2021-07-09 07:19:46,12.66
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 7:15,15.77,n/a,n/a,2020-07-30 3:53:23,10.55,2021-07-09 07:34:46,12.87
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 7:30,15.87,n/a,n/a,2020-07-30 4:08:23,10.66,2021-07-09 07:49:46,13.14
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 7:45,16.01,n/a,n/a,2020-07-30 4:23:23,10.74,2021-07-09 08:04:46,13.46
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 8:00,16.14,n/a,n/a,2020-07-30 4:38:23,10.79,2021-07-09 08:19:46,13.75
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 8:15,16.42,n/a,n/a,2020-07-30 4:53:23,10.77,2021-07-09 08:34:46,13.96
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 8:30,16.8,n/a,n/a,2020-07-30 5:08:23,10.72,2021-07-09 08:49:46,14.02
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 8:45,17.06,n/a,n/a,2020-07-30 5:23:23,10.73,2021-07-09 09:04:46,14.08
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 9:00,17.49,n/a,n/a,2020-07-30 5:38:23,10.67,2021-07-09 09:19:46,14.11
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 9:15,17.81,n/a,n/a,2020-07-30 5:53:23,10.68,2021-07-09 09:34:46,14.15
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 9:30,18.44,n/a,n/a,2020-07-30 6:08:23,10.70,2021-07-09 09:49:46,14.19
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 9:45,18.87,n/a,n/a,2020-07-30 6:23:23,10.69,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 10:00,19.4,n/a,n/a,2020-07-30 6:38:23,10.68,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 10:15,19.85,n/a,n/a,2020-07-30 6:53:23,10.63,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 10:30,20.4,n/a,n/a,2020-07-30 7:08:23,10.64,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 10:45,20.85,n/a,n/a,2020-07-30 7:23:23,10.64,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 11:00,21.47,n/a,n/a,2020-07-30 7:38:23,10.64,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 11:15,21.97,n/a,n/a,2020-07-30 7:53:23,10.71,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 11:30,22.6,n/a,n/a,2020-07-30 8:08:23,10.68,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 11:45,23.24,n/a,n/a,2020-07-30 8:23:23,10.74,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 12:00,23.89,n/a,n/a,2020-07-30 8:38:23,10.74,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 12:15,24.04,n/a,n/a,2020-07-30 8:53:23,10.79,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 12:30,24.79,n/a,n/a,2020-07-30 9:08:23,10.88,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 12:45,25.36,n/a,n/a,2020-07-30 9:23:23,10.88,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 13:00,25.63,n/a,n/a,2020-07-30 9:38:23,10.94,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 13:15,26.3,n/a,n/a,2020-07-30 9:53:23,10.97,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 13:30,26.83,n/a,n/a,2020-07-30 10:08:23,11.04,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 13:45,27.2,n/a,n/a,2020-07-30 10:23:23,11.13,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 14:00,27.81,n/a,n/a,2020-07-30 18:53:23,11.45,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 14:15,28.3,n/a,n/a,2020-07-30 19:08:23,11.42,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 14:30,28.41,n/a,n/a,2020-07-30 19:23:23,11.19,n/a,n/a
n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25/7/2020 14:45,28.54,n/a,n/a,2020-07-30 19:38:23,11.22,n/a,n/a
